word,back,tags
鶯,"<b>Reading:</b> うぐいす, ウグイス<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Japanese bush warbler (Horornis diphone); Japanese nightingale <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') greenish brown <i>(abbreviation)</i><br>3. (noun (common) (futsuumeishi); noun, used as a prefix) beautiful voice; woman with a beautiful voice<br><br><b>Examples:</b><br>1. うぐいすが鳴いているのが聞こえた。<br>→ I heard a Japanese nightingale.",non_jlpt kanji
鴎,"<b>Reading:</b> カモメ, かもめ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) common gull (Larus canus) <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi)) gull (Laridae spp.); seagull <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. カモメは風に乗って滑空した。<br>→ The sea gull glided on the wind.",non_jlpt common kanji
荻,"<b>Reading:</b> おぎ, オギ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Amur silvergrass (Miscanthus sacchariflorus)",non_jlpt common kanji
桶,<b>Reading:</b> おけ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) bucket; pail; tub<br><br><b>Examples:</b><br>1. 彼女が電話をしている間にふろ桶があふれた。<br>→ The tub ran over while she was on the phone.,non_jlpt common kanji
牡蠣,"<b>Reading:</b> かき, ぼれい, カキ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) oyster; oyster shell <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 牡蠣はどうも私の体質に合わない。<br>→ Oysters don't agree with me.<br>2. そのカキを食べた事を後悔しているんだ。<br>→ I regret eating those oysters.",non_jlpt common kanji
苛む,<b>Reading:</b> さいなむ<br><br><b>Meanings:</b><br>1. (Godan verb with 'mu' ending; transitive verb) to torment; to torture; to afflict; to harrow<br><br><b>Examples:</b><br>1. 我々一同恐怖にさいなまれた。<br>→ We were all assailed with fears.,non_jlpt kanji
苛斂,"<b>Reading:</b> かれん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) oppressive exaction (of taxes, etc.)",non_jlpt kanji
蝦夷,"<b>Reading:</b> えみし, えぞ, エミシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Emishi; Ezo; non-Yamato peoples in northern Japan <i>(historical term)</i><br>2. (noun (common) (futsuumeishi)) Yezo; Hokkaido, Sakhalin and the Kuril Islands <i>(historical term)</i>",non_jlpt common kanji
俄かに,"<b>Reading:</b> にわかに<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) suddenly; abruptly; unexpectedly <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. にわかに雨が降ってきた。<br>→ Suddenly, the rain fell.",non_jlpt common kanji
牙,"<b>Reading:</b> きば, き, キバ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tusk; fang<br><br><b>Examples:</b><br>1. ライオンはさらに牙をむき出した。<br>→ The lion bared its teeth even further.",non_jlpt kanji
蛾,"<b>Reading:</b> が, ガ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) moth<br><br><b>Examples:</b><br>1. がは灯に集まる。<br>→ Moths are attracted by light.",non_jlpt kanji
蟹,"<b>Reading:</b> かに, カニ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) crab <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 私はカニを大ごちそうだと思っている。<br>→ I regard crab as a great delicacy.",non_jlpt common kanji
咳,"<b>Reading:</b> せき, しわぶき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cough; coughing; tussis<br><br><b>Examples:</b><br>1. せきには塩水のうがいが効く。<br>→ Gargling with salt water helps stop coughing.<br>2. 母親はトムの咳のことを心配している。<br>→ Tom's mother worries about his cough.",non_jlpt common kanji
咳嗽,<b>Reading:</b> がいそう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cough; coughing,non_jlpt kanji
崖,<b>Reading:</b> がけ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cliff; precipice<br>2. (noun (common) (futsuumeishi)) precipice; brink of a dangerous situation<br><br><b>Examples:</b><br>1. その崖は道路の上に突き出ている。<br>→ The cliff hangs over the road.,non_jlpt common kanji
蓋,"<b>Reading:</b> ふた, フタ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cover; lid; cap<br><br><b>Examples:</b><br>1. このふたはあのジャーのふただ。<br>→ This lid belongs with that jar.",non_jlpt common kanji
蓋し,<b>Reading:</b> けだし<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) certainly; really; truly; indeed <i>(dated term; word usually written using kana alone)</i><br>2. (adverb (fukushi)) possibly; maybe; perhaps; probably <i>(dated term; word usually written using kana alone)</i>,non_jlpt kanji
柿,"<b>Reading:</b> かき, カキ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) kaki; Japanese persimmon (Diospyros kaki)<br><br><b>Examples:</b><br>1. 春、カキの新芽がふき出したころのことを思うとすばらしい。<br>→ It is wonderful to think of Spring, when the new buds of the persimmon burst forth.",non_jlpt common kanji
攪拌,"<b>Reading:</b> かくはん, こうはん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) agitation; stirring; whipping; beating",non_jlpt kanji
顎,"<b>Reading:</b> あご, アゴ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) jaw; chin<br>2. (noun (common) (futsuumeishi)) barb (of a fishhook)<br><br><b>Examples:</b><br>1. 私は彼のあごに１発食らわしてやった。<br>→ I landed him a blow on the chin.",non_jlpt common kanji
笠,<b>Reading:</b> かさ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) conical hat (East-Asian style); coolie hat<br>2. (noun (common) (futsuumeishi)) something shaped like a conical hat or an umbrella; shade (of a lamp); mushroom cap; pileus,non_jlpt common kanji
樫,"<b>Reading:</b> かし, かしい, カシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) evergreen oak <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 丘の上にかしの木がはえていますか。<br>→ Are there oak trees on the hill?",non_jlpt kanji
恰も,"<b>Reading:</b> あたかも, あだかも<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) as if; as it were; as though [usu. as あたかものようだ, あたかものごとし, etc.] <i>(word usually written using kana alone)</i><br>2. (adverb (fukushi)) right then; just then; at that moment <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 彼はあたかも病気であったかのような顔つきをしていた。<br>→ He looked as if he had been ill.",non_jlpt common kanji
葛,"<b>Reading:</b> くず, つづら, クズ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) kudzu (Pueraria montana); Japanese arrowroot<br>2. (noun (common) (futsuumeishi)) Chinese moonseed (Sinomenium acutum)",non_jlpt common kanji
蒲鉾,"<b>Reading:</b> かまぼこ, カマボコ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) kamaboko; steamed seasoned fish paste, usu. in a semicylindrical shape on a strip of wood and sliced to go in soup, etc. <i>(word usually written using kana alone)</i>",non_jlpt kanji
釜,<b>Reading:</b> かま<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) iron pot; kettle,non_jlpt common kanji
噛む,"<b>Reading:</b> かむ<br><br><b>Meanings:</b><br>1. (Godan verb with 'mu' ending; transitive verb) to bite<br>2. (Godan verb with 'mu' ending; transitive verb) to chew; to gnaw; to masticate<br>3. (Godan verb with 'mu' ending; transitive verb) to fumble one's words (esp. during a play, broadcast, etc.); to falter with one's words; to stutter; to stammer<br>4. (Godan verb with 'mu' ending; transitive verb) to crash against (e.g. of waves); to break onto (shore)<br>5. (Godan verb with 'mu' ending; transitive verb) to engage (of cogs, zippers, etc.); to mesh; to fit together<br>6. (Godan verb with 'mu' ending; transitive verb) to be involved in<br>7. (Godan verb with 'mu' ending; transitive verb) to convince; to persuade [used by Edo period prostitutes] <i>(archaic)</i><br><br><b>Examples:</b><br>1. 爪を噛むのはよしなさい。<br>→ Don't bite your nails.<br><br>1. 噛むと痛いですか。<br>→ Does it hurt when you chew?",non_jlpt common kanji
鴨,"<b>Reading:</b> かも, カモ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) duck <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi)) easy mark; sucker; sitting duck <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 彼はお人よしのカモから大金を巻き上げました。<br>→ He made heaps of money by ripping off naive suckers.",non_jlpt common kanji
鴨の嘴,"<b>Reading:</b> かものはし, カモノハシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) platypus (Ornithorhynchus anatinus) <i>(word usually written using kana alone)</i>",non_jlpt kanji
粥,"<b>Reading:</b> かゆ, しゅく, かい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) thin rice porridge; watery cooked rice; rice gruel; congee<br>2. (noun (common) (futsuumeishi)) breakfast (in Zen temples)<br><br><b>Examples:</b><br>1. 若いときは貧乏でかゆをすすって暮らした。<br>→ When he was young, he was so poor that he virtually had to live on gruel.",non_jlpt common kanji
瓦,<b>Reading:</b> かわら<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tile (e.g. roof),non_jlpt common kanji
瓦礫,"<b>Reading:</b> がれき, がりゃく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) rubble; debris; wreckage; tiles and pebbles<br>2. (noun (common) (futsuumeishi)) trash; rubbish<br><br><b>Examples:</b><br>1. 一連の爆発で、その研究施設は瓦礫の山と化した。<br>→ A series of blasts reduced the laboratory to ruins.",non_jlpt common kanji
痂せる,<b>Reading:</b> かせる<br><br><b>Meanings:</b><br>1. (Ichidan verb; intransitive verb) to dry up; to scab; to slough<br>2. (Ichidan verb; intransitive verb) to be poisoned (with lacquer)<br>3. (Ichidan verb; intransitive verb) to waste away <i>(archaic)</i>,non_jlpt kanji
姦淫,<b>Reading:</b> かんいん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb) adultery; fornication; illicit intercourse,non_jlpt kanji
灌漑,<b>Reading:</b> かんがい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) irrigation,non_jlpt common kanji
竿,"<b>Reading:</b> さお<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) rod; pole<br>2. (noun (common) (futsuumeishi)) neck (of a shamisen, etc.); shamisen [esp. 棹]<br>3. (noun (common) (futsuumeishi)) beam (i.e. the crossbar of a balance)<br>4. (noun (common) (futsuumeishi)) single line (esp. as a flying formation for geese)<br>5. (noun (common) (futsuumeishi)) penis <i>(slang)</i><br>6. (counter) counter for flags (on poles); counter for long, thin Japanese sweets (e.g. yōkan)",non_jlpt common kanji
玩弄,<b>Reading:</b> がんろう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) toying with; playing with<br>2. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) making a plaything of (someone); treating as a plaything; trifling with,non_jlpt kanji
癌,"<b>Reading:</b> がん, ガン<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cancer <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. クッキーのお母さんはガンで死んだ。<br>→ Cookie's mother died of cancer.",non_jlpt common kanji
癌腫,<b>Reading:</b> がんしゅ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) carcinoma,non_jlpt kanji
雁爪,<b>Reading:</b> がんづめ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) claw hoe; coal-trimming rake,non_jlpt kanji
蟻,"<b>Reading:</b> あり, アリ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) ant <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. １匹のキリギリスと多くのアリが野原に住んでいた。<br>→ A grasshopper and many ants lived in a field.",non_jlpt common kanji
吃り,<b>Reading:</b> どもり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) stammer; stutter <i>(word usually written using kana alone; sensitive)</i><br>2. (noun (common) (futsuumeishi)) stammerer; stutterer <i>(word usually written using kana alone; sensitive)</i>,non_jlpt kanji
吃る,"<b>Reading:</b> どもる<br><br><b>Meanings:</b><br>1. (Godan verb with 'ru' ending; intransitive verb) to stammer; to stutter <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 若い男は急いで立ち上がり、二、三の言葉をどもってたちまち行ってしまった。<br>→ The young man got up hurriedly, stammered a few words and in a moment was gone.",non_jlpt common kanji
桔梗,"<b>Reading:</b> ききょう, キキョウ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Chinese bellflower (Platycodon grandiflorus)",non_jlpt kanji
黍,"<b>Reading:</b> きび, きみ, キビ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (common) millet (Panicum miliaceum); proso millet <i>(word usually written using kana alone)</i>",non_jlpt kanji
仇讎,<b>Reading:</b> きゅうしゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) revenge; bitter enemy,non_jlpt kanji
汲む,"<b>Reading:</b> くむ<br><br><b>Meanings:</b><br>1. (Godan verb with 'mu' ending; transitive verb) to draw (water); to ladle; to dip up; to scoop up; to pump<br>2. (Godan verb with 'mu' ending; transitive verb) to pour (into a cup); to drink (together)<br>3. (Godan verb with 'mu' ending; transitive verb) to consider (feelings, the situation, etc.); to sympathize with; to intuit; to understand<br>4. (Godan verb with 'mu' ending; transitive verb) to draw upon; to inherit<br><br><b>Examples:</b><br>1. 彼は井戸へ行って水をくんできた。<br>→ He fetched some water from the well.",non_jlpt common kanji
鋸,"<b>Reading:</b> のこぎり, ノコギリ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) saw <i>(word usually written using kana alone)</i>",non_jlpt common kanji
鋸屑,"<b>Reading:</b> のこくず, のこぎりくず, きょせつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sawdust",non_jlpt kanji
侠,<b>Reading:</b> きゃん<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) pert; tomboyish; impudent; lively; boisterous <i>(word usually written using kana alone)</i><br>2. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) gallant; chivalrous <i>(archaic)</i>,non_jlpt kanji
卿,<b>Reading:</b> きょう<br><br><b>Meanings:</b><br>1. (suffix) Lord; Sir [after a name] <i>(honorific or respectful (sonkeigo) language)</i><br>2. (noun (common) (futsuumeishi)) state minister (under the ritsuryō system) <i>(historical term)</i><br><br><b>Examples:</b><br>1. 壁には、ピアノに向かって座っているアンソニー卿の大きな写真がかかっていました。<br>→ On the wall there was a big picture of Sir Anthony at the piano.,non_jlpt common kanji
怯む,<b>Reading:</b> ひるむ<br><br><b>Meanings:</b><br>1. (Godan verb with 'mu' ending; intransitive verb) to falter; to flinch (from); to recoil (from); to quail (at); to be intimidated; to feel daunted; to be discouraged; to hesitate <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 危険などにひるまず、彼は平気でいる。<br>→ He remains calm in the face of danger.,non_jlpt kanji
僅か,"<b>Reading:</b> わずか<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); nouns which may take the genitive case particle 'no') a little; a few; small; slight; trifling; meagre; meager; narrow (margin) <i>(word usually written using kana alone)</i><br>2. (adverb (fukushi)) only; just; merely; no more than <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. わずかな誤りでも致命的な惨事につながるかもしれない。<br>→ The slightest mistake may lead to a fatal disaster.<br>2. こんなわずかな収入ではとてもやっていけない。<br>→ I can't get by on such a small income.<br><br>1. 私はわずか１０００円しか持っていない。<br>→ I have no more than 1,000 yen with me.<br>2. 夏休みまであとわずか一週間だ。<br>→ The summer vacation is only a week away.",non_jlpt common kanji
串,<b>Reading:</b> くし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) spit; skewer<br>2. (noun (common) (futsuumeishi)) proxy (computer server) <i>(slang)</i>,non_jlpt kanji
串カツ,<b>Reading:</b> くしカツ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) kushikatsu; deep-fried skewered meat and vegetables,non_jlpt kanji
櫛,"<b>Reading:</b> くし, クシ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) comb<br><br><b>Examples:</b><br>1. 外出する前に髪を櫛でときなさい。<br>→ Comb your hair before you go out.",non_jlpt common kanji
屑,"<b>Reading:</b> くず, クズ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) waste; scrap; garbage; dregs <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi)) scum; piece of trash; loser <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. ラップは屑だ。<br>→ Rap is crap.",non_jlpt common kanji
屑籠,"<b>Reading:</b> くずかご, クズカゴ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) wastebasket; wastepaper basket<br><br><b>Examples:</b><br>1. 警棒で空をなぐりつけ、よろめいて体勢をたてなおしたガードマンは、自分に向かって突進してくる金網づくりのクズカゴを見た。<br>→ The guard's truncheon hit air. Off balance, he regained his posture to see a metal-mesh rubbish bin flying towards him.",non_jlpt kanji
鍬,<b>Reading:</b> くわ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hoe,non_jlpt kanji
繋がり,<b>Reading:</b> つながり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) connection; link; relationship <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. オランダ語はドイツ語と密接なつながりがある。<br>→ Dutch is closely related to German.,non_jlpt common kanji
繋ぎ,"<b>Reading:</b> つなぎ, ツナギ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) link; connection; tie; bond; contact <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') filler; stopgap (job, budget, etc.) <i>(word usually written using kana alone)</i><br>3. (noun (common) (futsuumeishi)) thickener (e.g. in cooking); thickening; liaison <i>(word usually written using kana alone)</i><br>4. (noun (common) (futsuumeishi)) hedging; hedge <i>(word usually written using kana alone)</i><br>5. (noun (common) (futsuumeishi)) overalls; coveralls; boiler suit <i>(word usually written using kana alone)</i><br>6. (noun (common) (futsuumeishi)) intermission (in kabuki); interval <i>(word usually written using kana alone)</i><br>7. (noun (common) (futsuumeishi)) connection [usu. ツナギ] <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. すぐにおつなぎします。<br>→ I'll put your call through in a minute.",non_jlpt kanji
繋ぐ,<b>Reading:</b> つなぐ<br><br><b>Meanings:</b><br>1. (Godan verb with 'gu' ending; transitive verb) to connect; to link together <i>(word usually written using kana alone)</i><br>2. (Godan verb with 'gu' ending; transitive verb) to tie; to fasten; to restrain <i>(word usually written using kana alone)</i><br>3. (Godan verb with 'gu' ending; transitive verb) to maintain; to preserve; to keep <i>(word usually written using kana alone)</i><br>4. (Godan verb with 'gu' ending; transitive verb) to transfer (phone call); to put a person through <i>(word usually written using kana alone)</i><br>5. (Godan verb with 'gu' ending; transitive verb) to hedge; to buy or sell forward <i>(word usually written using kana alone)</i><br>6. (Godan verb with 'gu' ending; transitive verb) to connect (stones) <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. スミスさんにつないで下さい。<br>→ Please connect me with Mr Smith.,non_jlpt common kanji
繋げる,<b>Reading:</b> つなげる<br><br><b>Meanings:</b><br>1. (Ichidan verb; transitive verb) to connect <i>(word usually written using kana alone)</i><br>2. (Ichidan verb; transitive verb) to tie; to fasten <i>(word usually written using kana alone)</i><br>3. (Ichidan verb; transitive verb) to transfer (phone call) <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 私のテープレコーダーは君のアンプにもつなげられる。<br>→ My tape recorder is compatible with your amplifier.,non_jlpt kanji
桁,<b>Reading:</b> けた<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) column; beam; girder; crossbeam; spar; yard<br>2. (noun (common) (futsuumeishi)) digit; decade; order of magnitude<br><br><b>Examples:</b><br>1. この２桁は省くべきだ。<br>→ You should leave out these two lines.<br><br>1. 医者なら６桁の収入は珍しくない。<br>→ A six-figure income is not uncommon for physicians.,non_jlpt common kanji
倦厭,<b>Reading:</b> けんえん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) weariness,non_jlpt kanji
倦憊,<b>Reading:</b> けんぱい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) extreme fatigue <i>(rare term)</i>,non_jlpt kanji
喧々囂々,<b>Reading:</b> けんけんごうごう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no'; 'taru' adjective; adverb taking the 'to' particle) wild uproar; pandemonium; clamor of voices; tumult <i>(yojijukugo)</i><br>2. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no'; 'taru' adjective; adverb taking the 'to' particle) noisy; uproarious; clamorous,non_jlpt kanji
喧嘩,"<b>Reading:</b> けんか, ケンカ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) quarrel; brawl; fight; squabble; scuffle; argument<br><br><b>Examples:</b><br>1. ケンとけんかしたのか。<br>→ Did you have a fight with Ken?",non_jlpt common kanji
捲る,"<b>Reading:</b> まくる<br><br><b>Meanings:</b><br>1. (Godan verb with 'ru' ending; transitive verb) to turn up; to roll up (e.g. sleeves) <i>(word usually written using kana alone)</i><br>2. (auxiliary verb; Godan verb with 'ru' ending) to do over and over again; to do relentlessly; to do with reckless abandon; to do continuously <i>(word usually written using kana alone)</i><br>3. (Godan verb with 'ru' ending; transitive verb) to stage a comeback (against) (in mahjong, horse racing, etc.); to come from behind <i>(slang; word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 半角カタカナをインターネット上の色んな所で使えば、いつか顰蹙をかいまくる事になるよ。<br>→ If you go around the Internet, using half-width katakana in various places, eventually you're going to end up pissing off a lot of people.",non_jlpt common kanji
捲る,"<b>Reading:</b> めくる<br><br><b>Meanings:</b><br>1. (Godan verb with 'ru' ending; transitive verb) to turn over; to turn (pages); to leaf through (a book, etc.) <i>(word usually written using kana alone)</i><br>2. (Godan verb with 'ru' ending; transitive verb) to tear off; to strip off; to take off; to pull off (e.g. a blanket); to pull up (e.g. floorboards); to tear up <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 彼女はぼんやりと雑誌のページをめくっていた。<br>→ She was idly turning over the pages of a magazine.",non_jlpt common kanji
鍵,"<b>Reading:</b> かぎ, カギ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) key<br>2. (noun (common) (futsuumeishi)) lock<br>3. (noun (common) (futsuumeishi)) key (to a problem, success, etc.); clue<br><br><b>Examples:</b><br>1. ドアを開ける際に、私は鍵を壊してしまった。<br>→ In opening the door, I broke the lock.",non_jlpt common kanji
諺,<b>Reading:</b> ことわざ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) proverb; saying; aphorism; maxim <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. このことわざが使われるのを聞いた事があります。<br>→ I have heard this proverb used.,non_jlpt common kanji
姑,"<b>Reading:</b> しゅうとめ, しゅうと, しうとめ, しいとめ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) mother-in-law<br><br><b>Examples:</b><br>1. 古今東西、嫁と姑の仲は上手くいかぬ例が多いと見える。<br>→ In all times and places many examples of poor relations between wives and mothers-in-law can be seen.",non_jlpt common kanji
狐,"<b>Reading:</b> きつね, けつね, きつ, キツネ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) fox (esp. the red fox, Vulpes vulpes) <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi)) fox (i.e. a sly person) <i>(word usually written using kana alone)</i><br>3. (noun (common) (futsuumeishi)) soba or udon topped with deep-fried tofu <i>(word usually written using kana alone)</i><br>4. (noun (common) (futsuumeishi)) light brown; golden brown <i>(abbreviation; word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 猟犬たちはキツネの匂いの跡をたどった。<br>→ The hunting dogs followed the scent of the fox.",non_jlpt common kanji
狐狸,<b>Reading:</b> こり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) foxes and tanuki<br>2. (noun (common) (futsuumeishi)) sly fellow; deceiver,non_jlpt kanji
狐うどん,"<b>Reading:</b> きつねうどん, けつねうどん, キツネうどん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) udon with deep-fried tofu <i>(word usually written using kana alone)</i>",non_jlpt kanji
糊,<b>Reading:</b> のり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) paste; glue<br>2. (noun (common) (futsuumeishi)) clothing starch<br><br><b>Examples:</b><br>1. 彼はメモをドアに糊で貼った。<br>→ He pasted the notice on the door.,non_jlpt common kanji
袴,<b>Reading:</b> はかま<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hakama; pleated skirt or loose-legged trousers worn over a kimono mainly on ceremonial occasions<br>2. (noun (common) (futsuumeishi)) (leaf) sheath<br>3. (noun (common) (futsuumeishi)) (sake bottle) stand,non_jlpt common kanji
股,"<b>Reading:</b> また<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) groin; thigh; crotch; crutch [esp. 股]<br>2. (noun (common) (futsuumeishi)) fork (in a tree, road, river, etc.); tines (of a fork) [esp. 叉]",non_jlpt common kanji
股肱,<b>Reading:</b> ここう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) one's right-hand man; one's trusted henchman,non_jlpt kanji
跨ぐ,<b>Reading:</b> またぐ<br><br><b>Meanings:</b><br>1. (Godan verb with 'gu' ending; transitive verb) to step over; to step across; to stride over; to stride across; to cross <i>(word usually written using kana alone)</i><br>2. (Godan verb with 'gu' ending; transitive verb) to stretch over; to span; to bridge; to saddle; to straddle <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. もう二度とこの家の敷居はまたがない。<br>→ I'll never set foot in this house again.,non_jlpt common kanji
乞丐,"<b>Reading:</b> こつがい, かたい, かったい, きっかい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) beggar; bum",non_jlpt kanji
垢,<b>Reading:</b> あか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) dirt; filth; grime<br><br><b>Examples:</b><br>1. いつもあかだらけで、食事も満足に与えられていない様子でした。<br>→ He was always filthy and looked like he wasn't given enough food.,non_jlpt common kanji
轟く,<b>Reading:</b> とどろく<br><br><b>Meanings:</b><br>1. (Godan verb with 'ku' ending; intransitive verb) to roar; to thunder; to boom; to rumble; to resound; to reverberate<br>2. (Godan verb with 'ku' ending; intransitive verb) to become well known; to become famous<br>3. (Godan verb with 'ku' ending; intransitive verb) to pound (of one's heart); to throb; to palpitate<br><br><b>Examples:</b><br>1. 雷鳴がとどろいた。<br>→ The thunder roared.,non_jlpt kanji
