word,back,tags
英名,"<b>Reading:</b> えいめい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) fame; glory; reputation<br>2. (noun (common) (futsuumeishi)) English name (of a plant, animal, organization, etc.)",N4 kanji
駅員,<b>Reading:</b> えきいん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (train) station attendant; station employee; station staff<br><br><b>Examples:</b><br>1. 駅員に連絡したが、男はその場を立ち去り、改札口を出て行った。<br>→ They contacted the station staff but the man had left the area and gone out through the ticket barrier.,N4 common kanji
駅前通り,<b>Reading:</b> えきまえどおり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) street in front of station,N4 kanji
駅頭,<b>Reading:</b> えきとう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) station area; in front of a station; (at a) station,N4 kanji
厭悪,<b>Reading:</b> えんお<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) dislike; detestation,N4 kanji
厭人者,<b>Reading:</b> えんじんしゃ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) misanthrope,N4 kanji
厭世,<b>Reading:</b> えんせい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) weariness with life; world-weariness; pessimism,N4 kanji
厭世家,<b>Reading:</b> えんせいか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) pessimist,N4 kanji
円運動,<b>Reading:</b> えんうんどう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) circular motion,N4 kanji
円建て,"<b>Reading:</b> えんだて<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) yen basis (for trade, exchange, etc.)<br>2. (nouns which may take the genitive case particle 'no') yen-denominated; yen-based",N4 common kanji
円光,<b>Reading:</b> えんこう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) halo<br>2. (noun (common) (futsuumeishi)) paid dating (esp. with an underage girl; oft. involving selling of sex); compensated dating [homophone of 援交] <i>(Internet slang)</i>,N4 kanji
円心,<b>Reading:</b> えんしん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) centre of circle; center of circle,N4 kanji
円錐体,<b>Reading:</b> えんすいたい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cone<br>2. (noun (common) (futsuumeishi)) cone (cell),N4 kanji
円転,<b>Reading:</b> えんてん<br><br><b>Meanings:</b><br>1. ('taru' adjective; adverb taking the 'to' particle) orotund; smooth circular motion; spherical; rolling smoothly; (with) smooth circular motion,N4 kanji
怨声,<b>Reading:</b> えんせい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) complaint; murmur,N4 kanji
遠,<b>Reading:</b> とお<br><br><b>Meanings:</b><br>1. (nouns which may take the genitive case particle 'no') distant <i>(archaic)</i>,N4 kanji
遠い,"<b>Reading:</b> とおい<br><br><b>Meanings:</b><br>1. (adjective (keiyoushi)) far; distant; far away; a long way off; in the distance<br>2. (adjective (keiyoushi)) distant (past); remote (in time); remote; far-removed (in time)<br>3. (adjective (keiyoushi)) distant (relationship or kinship); having little to do (with someone)<br>4. (adjective (keiyoushi)) far (from something else in quality, degree, etc.); not similar; way off<br>5. (adjective (keiyoushi)) hard (of hearing) [as 耳が遠い]<br>6. (adjective (keiyoushi)) nearsighted [as 目が遠い]<br><br><b>Examples:</b><br>1. 彼の家はここから遠くない。<br>→ His house is not far from here.<br><br>1. 君の夢が実現する日も遠くないだろう。<br>→ It won't be long before your dream comes true.",N4 common kanji
遠からず,<b>Reading:</b> とおからず<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) soon; before long; in the near future<br><br><b>Examples:</b><br>1. 私も遠からずおとなになるだろう。<br>→ I will also become a grown-up before long.,N4 kanji
遠く,<b>Reading:</b> とおく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adverb (fukushi); nouns which may take the genitive case particle 'no') far away; distant place; a (great) distance; a long way off; afar<br>2. (adverb (fukushi)) long ago; far back; far (into the future)<br>3. (adverb (fukushi)) by far<br><br><b>Examples:</b><br>1. 遠くに富士山が見えた。<br>→ Mt. Fuji could be seen in the distance.,N4 common kanji
遠ざかる,<b>Reading:</b> とおざかる<br><br><b>Meanings:</b><br>1. (Godan verb with 'ru' ending; intransitive verb) to go away; to become more distant; to fade away; to die away<br>2. (Godan verb with 'ru' ending; intransitive verb) to be estranged<br><br><b>Examples:</b><br>1. 船は岸壁からしだいに遠ざかって行った。<br>→ The boat moved slowly away from the quay.,N4 common kanji
遠ざける,<b>Reading:</b> とおざける<br><br><b>Meanings:</b><br>1. (Ichidan verb; transitive verb) to keep away; to keep at a distance<br><br><b>Examples:</b><br>1. 彼女は彼を遠ざけたいと思っている。<br>→ She wants to keep him at a distance.,N4 kanji
遠音,<b>Reading:</b> とおね<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) distant sound,N4 kanji
遠火,<b>Reading:</b> とおび<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) distant fire; fire at some distance (in cooking)<br><br><b>Examples:</b><br>1. 魚は遠火でゆっくり、こんがり焼き上げます。<br>→ The fish is baked slowly till browned over a not-too-close fire.,N4 kanji
遠まわし,"<b>Reading:</b> とおまわし<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) roundabout (e.g. expression); indirect (reference, criticism, etc.); oblique<br><br><b>Examples:</b><br>1. 遠まわしに彼の意見を探った。<br>→ I sounded him out about his views.",N4 kanji
遠海,"<b>Reading:</b> えんかい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) deep sea; ocean<br><br><b>Examples:</b><br>1. 傷むのを防ぐために、遠海で捕獲した魚は直ちに冷却される。<br>→ To avoid spoiling, fish caught far out at sea are immediately cooled or even frozen.",N4 kanji
遠近,"<b>Reading:</b> えんきん, おちこち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) distance; perspective; far and near; here and there<br><br><b>Examples:</b><br>1. 遠近感がとぼしいのです。<br>→ I'm afraid my depth perception is very poor.",N4 kanji
遠見,"<b>Reading:</b> えんけん, とおみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) looking into distance; watchtower; distant view<br><br><b>Examples:</b><br>1. 山は遠見の方がよい。<br>→ Mountains look better viewed from a distance.",N4 kanji
遠国,"<b>Reading:</b> えんごく, おんごく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) distant land; remote country<br>2. (noun (common) (futsuumeishi)) province far from the capital",N4 kanji
遠出,<b>Reading:</b> とおで<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) trip; excursion; outing,N4 kanji
遠乗り,<b>Reading:</b> とおのり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) long ride,N4 kanji
遠心,<b>Reading:</b> えんしん<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; nouns which may take the genitive case particle 'no') centrifuge,N4 kanji
遠心分,<b>Reading:</b> えんしんぶん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) centrifugal,N4 kanji
遠心力,"<b>Reading:</b> えんしんりょく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) centrifugal force<br><br><b>Examples:</b><br>1. これは遠心力ですがニュートンは絶対運動と見なしています。<br>→ This is centrifugal force, which Newton viewed as absolute motion.",N4 common kanji
遠戚,<b>Reading:</b> えんせき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) distant relative,N4 kanji
遠赤外,<b>Reading:</b> えんせきがい<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) far infrared,N4 kanji
遠足,<b>Reading:</b> えんそく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) school trip; field trip; excursion; outing<br>2. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) long walk; excursion (on foot) <i>(dated term)</i><br><br><b>Examples:</b><br>1. 学校の遠足で奈良に行った。<br>→ We went on a school trip to Nara.,N4 common kanji
遠大,<b>Reading:</b> えんだい<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) grand; far-reaching; ambitious,N4 kanji
遠地,<b>Reading:</b> えんち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) distant place; remote point,N4 kanji
遠方,<b>Reading:</b> えんぽう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) distant place; faraway location; far away<br><br><b>Examples:</b><br>1. 遠方に城が見えた。<br>→ We saw a castle in the distance.,N4 common kanji
遠吠え,"<b>Reading:</b> とおぼえ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) (distant) howling; howl<br>2. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) backbiting; criticizing someone behind their back <i>(idiomatic expression)</i><br><br><b>Examples:</b><br>1. 昨夜犬の遠吠えが聞こえた。<br>→ Last night, I heard dogs howling.<br><br>1. 彼の批判は犬の遠吠えだ。<br>→ He can only criticize people behind their backs.",N4 kanji
遠洋,<b>Reading:</b> えんよう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') ocean; deep sea,N4 kanji
遠来,<b>Reading:</b> えんらい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') coming from far away,N4 kanji
うぐいす色,<b>Reading:</b> うぐいすいろ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') olive green; greenish brown,N4 kanji
岡山県,<b>Reading:</b> おかやまけん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Okayama Prefecture (Chūgoku area),N4 kanji
岡持ち,<b>Reading:</b> おかもち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) wooden carrying box,N4 kanji
岡場所,<b>Reading:</b> おかばしょ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) red-light district,N4 kanji
屋外,<b>Reading:</b> おくがい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') outdoors; outside<br><br><b>Examples:</b><br>1. 彼らは屋外スポーツに熱心である。<br>→ They are keen on outdoor sports.,N4 common kanji
屋上,<b>Reading:</b> おくじょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) rooftop<br><br><b>Examples:</b><br>1. デパートの屋上にアドバルーンが上がっている。<br>→ There is an advertising balloon flying above the department store.,N4 common kanji
屋台,<b>Reading:</b> やたい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) cart (esp. a food cart); stall; stand<br>2. (noun (common) (futsuumeishi)) festival float; portable shrine dedicated to a god and shaped like a house; dancing platform<br>3. (noun (common) (futsuumeishi)) stage prop fashioned after a large building<br>4. (noun (common) (futsuumeishi)) framework (of a building); foundation <i>(abbreviation)</i><br>5. (noun (common) (futsuumeishi)) house (esp. a small and miserable one) <i>(archaic)</i>,N4 common kanji
音を立てる,"<b>Reading:</b> おとをたてる<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Ichidan verb) to make a sound<br><br><b>Examples:</b><br>1. シャンパンの栓がぽんと音を立ててとんだ。<br>→ The champagne cork popped out.",N4 kanji
音楽,<b>Reading:</b> おんがく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) music<br><br><b>Examples:</b><br>1. あの音楽は彼の気にさわる。<br>→ That music gets on his nerves.,N4 common kanji
音楽会,"<b>Reading:</b> おんがくかい, おんがっかい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) concert; recital<br><br><b>Examples:</b><br>1. 音楽会は入りがよかった。<br>→ The concert was well attended.",N4 kanji
音楽大学,<b>Reading:</b> おんがくだいがく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) college of music; school of music; music college<br><br><b>Examples:</b><br>1. 私は音楽大学で声楽を専攻しています。<br>→ I'm studying voice at a college of music.,N4 kanji
音叉,<b>Reading:</b> おんさ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tuning fork,N4 kanji
音字,<b>Reading:</b> おんじ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) syllabary; phonetic symbol,N4 kanji
音質,<b>Reading:</b> おんしつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tone quality; sound quality<br><br><b>Examples:</b><br>1. 私のステレオはあなたのより音質が悪い。<br>→ My stereo set is inferior to yours in sound quality.,N4 common kanji
音声,"<b>Reading:</b> おんせい, おんじょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) voice; speech; sound of a voice<br>2. (noun (common) (futsuumeishi)) sound (e.g. of a TV)<br><br><b>Examples:</b><br>1. テレビの音声を低くしてもいい？<br>→ Do you mind if I turn down the TV?",N4 common kanji
音声学,<b>Reading:</b> おんせいがく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) phonetics<br><br><b>Examples:</b><br>1. 彼は言語学だけでなく音声学にも通じている。<br>→ He is at home in phonetics as well as linguistics.,N4 kanji
音頭,"<b>Reading:</b> おんど<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) lead (in a cheer, toast, song, etc.); (someone's) lead<br>2. (noun (common) (futsuumeishi)) folk song and dance performed by a group<br>3. (noun (common) (futsuumeishi)) leader of a group of wind instruments (in gagaku)",N4 common kanji
音読,<b>Reading:</b> おんどく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) reading aloud<br>2. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) reading (a kanji) by its Chinese-derived pronunciation<br><br><b>Examples:</b><br>1. 音読は彼にとってたいへん骨の折れる仕事であった。<br>→ Reading aloud was a great effort for him.,N4 common kanji
音読み,<b>Reading:</b> おんよみ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb) on reading; on'yomi; Chinese-derived reading of a kanji,N4 common kanji
音便,<b>Reading:</b> おんびん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') euphony; euphonic change,N4 kanji
音名,<b>Reading:</b> おんめい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) note name; pitch name; letter notation,N4 kanji
音力,<b>Reading:</b> おんりょく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) strength of the voice,N4 kanji
下し薬,<b>Reading:</b> くだしぐすり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) laxative; purgative; evacuant,N4 kanji
下り物,"<b>Reading:</b> おりもの, オリモノ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) vaginal discharge <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi)) menstruation <i>(word usually written using kana alone)</i><br>3. (noun (common) (futsuumeishi)) afterbirth <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. おりものが多いのです。<br>→ I have a lot of discharge.",N4 kanji
下ろし薬,<b>Reading:</b> おろしぐすり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) an abortive,N4 kanji
下意,<b>Reading:</b> かい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the feelings of the people,N4 kanji
下院,<b>Reading:</b> かいん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) lower house; lower legislative chamber<br><br><b>Examples:</b><br>1. イギリス国会は下院と上院とに分かれている。<br>→ The British Parliament is divided into the House of Commons and the House of Lords.,N4 common kanji
下家,"<b>Reading:</b> したや, げや, しもや<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) small attached annex; lean-to",N4 kanji
下回り,"<b>Reading:</b> したまわり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) subordinate work; menial service; subordinate; underling; servant; maid<br>2. (noun (common) (futsuumeishi)) actor with a minor part (in kabuki, etc.)<br>3. (noun (common) (futsuumeishi)) underside (of a car)",N4 kanji
下回る,"<b>Reading:</b> したまわる<br><br><b>Meanings:</b><br>1. (Godan verb with 'ru' ending; transitive verb) to fall below (esp. figures: profits, unemployment rate, etc.); to be less than; to be lower than; to fall just short of; to be just under<br><br><b>Examples:</b><br>1. 日本の１９９８年末の金・外貨準備高は６８９億ドルで、１年前の７７０億ドルを下回った。<br>→ Japan's gold and foreign exchange reserves stood at $68.9 billion at the end of 1998, down from $77.0 billion a year earlier.",N4 kanji
下界,<b>Reading:</b> げかい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the earth below; the ground below<br>2. (noun (common) (futsuumeishi)) this world (as opposed to heaven),N4 common kanji
下仕事,<b>Reading:</b> したしごと<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) spade work; subcontract,N4 kanji
下手物,"<b>Reading:</b> ゲテモノ, げてもの<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) low-quality products; strange thing; strange combination <i>(word usually written using kana alone)</i>",N4 kanji
下乗,<b>Reading:</b> げじょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) dismounting (esp. from a horse as a sign of respect); alighting<br>2. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) prohibition against entering the grounds of a temple or shrine on horseback,N4 kanji
下心,"<b>Reading:</b> したごころ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) secret intention; ulterior motive<br>2. (noun (common) (futsuumeishi)) kanji ""heart"" radical at bottom<br><br><b>Examples:</b><br>1. 彼はあの女性に下心を抱いている。<br>→ He has designs on that girl.",N4 kanji
下図,"<b>Reading:</b> かず<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the figure (diagram, illustration, chart, graph, etc.) below",N4 kanji
下図,<b>Reading:</b> したず<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) rough sketch,N4 kanji
下世話,<b>Reading:</b> げせわ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adjectival nouns or quasi-adjectives (keiyodoshi)) common saying; everyday talk; common parlance<br>2. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) vulgar; lowbrow; indecent,N4 kanji
下足料,<b>Reading:</b> げそくりょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) footwear-checking charge,N4 kanji
下台所,<b>Reading:</b> しもだいどころ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) servants' kitchen,N4 kanji
下地,<b>Reading:</b> したじ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) groundwork; foundation<br>2. (noun (common) (futsuumeishi)) inclination; aptitude; elementary knowledge (of); grounding (in)<br>3. (noun (common) (futsuumeishi)) undercoat; first coat<br>4. (noun (common) (futsuumeishi)) soy sauce,N4 common kanji
下着,<b>Reading:</b> したぎ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) underwear; undergarment; underclothes; lingerie<br><br><b>Examples:</b><br>1. 私は新しい下着が気に入っている。<br>→ I'm pleased with my new underwear.,N4 common kanji
下町,"<b>Reading:</b> したまち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) low-lying part of a city (usu. containing shops, factories, etc.)<br>2. (noun (common) (futsuumeishi)) Shitamachi (low-lying area of eastern Tokyo near Tokyo Bay, incl. Asakusa, Shitaya, Kanda, Fukugawa, Honjo, Nihonbashi, Kyobashi and surrounds)<br><br><b>Examples:</b><br>1. 彼女は下町で生まれ育った。<br>→ She was born and brought up on the backstreets.",N4 common kanji
下町風,<b>Reading:</b> したまちふう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') downtown style,N4 kanji
下田,<b>Reading:</b> げでん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) worn-out rice land,N4 kanji
下働き,<b>Reading:</b> したばたらき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) subordinate work; assistant<br>2. (noun (common) (futsuumeishi)) domestic duties; servant; maid; houseboy; kitchen helper<br><br><b>Examples:</b><br>1. 彼はある金持ちの家の下働きをしていた。<br>→ He worked for a rich man.,N4 kanji
下品,<b>Reading:</b> げひん<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) vulgar; indecent; coarse; crude<br><br><b>Examples:</b><br>1. 下品極まる盛り場に通いつける。<br>→ He haunts the lowest resorts.,N4 common kanji
下風,<b>Reading:</b> かふう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) subordinate position; lower position,N4 kanji
下物,"<b>Reading:</b> かぶつ, げぶつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) side dish (to have with a drink)",N4 kanji
下方,"<b>Reading:</b> かほう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') lower region; lower part; region below<br><br><b>Examples:</b><br>1. それから、最後の恐ろしい叫び声とともに、怪物は山から下方の岩に身を投げて死んだ。<br>→ Then, with a final, terrible scream, the monster flung itself off the mountain to its death on the rocks below.",N4 common kanji
下方に,<b>Reading:</b> かほうに<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) below,N4 kanji
下問,<b>Reading:</b> かもん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) enquiry; inquiry; consultation,N4 kanji
下野,<b>Reading:</b> げや<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) resigning from (public) office<br>2. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) going out of power (of a party); going into opposition,N4 common kanji
下薬,<b>Reading:</b> げやく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) laxative,N4 kanji
何でも屋,<b>Reading:</b> なんでもや<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) jack-of-all-trades; all-rounder; handyman<br>2. (noun (common) (futsuumeishi)) general store<br><br><b>Examples:</b><br>1. 前の会社では何でも屋に終始したので今度は専門職に就きたい。<br>→ I wore several hats at my last office so I'd like to specialize this time.,N4 kanji
いずれの場合においても,"<b>Reading:</b> いずれのばあいにおいても<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.)) in either case; in all cases",N4 kanji
何回,<b>Reading:</b> なんかい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) how many times<br><br><b>Examples:</b><br>1. あなたは何回京都を訪れましたか。<br>→ How often did you visit Kyoto?,N4 common kanji
何回も,<b>Reading:</b> なんかいも<br><br><b>Meanings:</b><br>1. (adverb (fukushi); nouns which may take the genitive case particle 'no') time and time again; many times; a number of times<br><br><b>Examples:</b><br>1. この話は何回も聞いたよ。<br>→ I've heard this story scores of times.,N4 kanji
何事,<b>Reading:</b> なにごと<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) what; what sort of thing<br>2. (noun (common) (futsuumeishi)) everything; anything<br>3. (noun (common) (futsuumeishi)) what (on earth)?; what's the meaning of this ...?; what's this ... all about? [used to rebuke someone]<br><br><b>Examples:</b><br>1. 何事が起こったのか誰もが知りたがっていた。<br>→ Everybody was anxious to know what had happened.<br><br>1. 私の友人は１年に３つも職を変えた。何事にも長続きはしないのだ。<br>→ My friend has had three jobs in a year; he never sticks to anything for long.,N4 common kanji
いつもの通りに,"<b>Reading:</b> いつものとおりに<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); adverb (fukushi)) as always; as usual<br><br><b>Examples:</b><br>1. 彼はいつもの通り遅れてきた。<br>→ He came late as usual.",N4 kanji
何者,<b>Reading:</b> なにもの<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) who; what kind of person<br><br><b>Examples:</b><br>1. そこで、今の人達が何者なのか説明しておきたいと思います。<br>→ So I want to explain who these people are.,N4 common kanji
何者か,<b>Reading:</b> なにものか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) someone<br><br><b>Examples:</b><br>1. 何者かが彼女を浴槽で溺死させた。<br>→ Somebody had drowned her in the bathtub.,N4 kanji
何色搨,<b>Reading:</b> なんしょくずり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) multicolored printing; multicoloured printing,N4 kanji
何食わぬ顔,"<b>Reading:</b> なにくわぬかお<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); noun (common) (futsuumeishi)) innocent look; nonchalant look; look of ignorance; air of innocence<br><br><b>Examples:</b><br>1. そのいたずらっ娘は何食わぬ顔をした。<br>→ The naughty girl assumed an air of innocence.",N4 kanji
何度,"<b>Reading:</b> なんど<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adverb (fukushi)) how many times<br>2. (noun (common) (futsuumeishi)) how many degrees (temperature, angle, etc.)<br><br><b>Examples:</b><br>1. その本を何度も読みなさい。<br>→ Read the book again and again.",N4 common kanji
何度か,<b>Reading:</b> なんどか<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) several times; once or twice<br><br><b>Examples:</b><br>1. そこには何度か行った事があるんですか？<br>→ How often have you been there?,N4 kanji
何度でも,<b>Reading:</b> なんどでも<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) any number of times,N4 common kanji
何度も,<b>Reading:</b> なんども<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) many times over; often; repeatedly; time after time<br><br><b>Examples:</b><br>1. 彼は戦場で何度も死をうまく逃れた。<br>→ He cheated death many times on the battlefield.,N4 kanji
何物,"<b>Reading:</b> なにもの<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) what kind of thing<br>2. (noun (common) (futsuumeishi)) anything (else); nothing (but) [as 〜にも, 〜でもない, etc.]<br><br><b>Examples:</b><br>1. 何ものにもまして私は健康になりたい。<br>→ Above all, I want to be healthy.<br><br>1. 水がなかったならば、何物も生きることはできないだろう。<br>→ Were it not for water, nothing could live.",N4 kanji
何方,"<b>Reading:</b> どちら, どっち<br><br><b>Meanings:</b><br>1. (pronoun) which way; which direction; where [どちら is polite] <i>(word usually written using kana alone)</i><br>2. (pronoun) which one (esp. of two alternatives) <i>(word usually written using kana alone)</i><br>3. (pronoun) who <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. あの〜郵便局はどちらでしょうか。<br>→ Uh..., where's the post office?<br><br>1. 「花子と太郎のどちらが若いですか」「太郎です」<br>→ ""Who is younger, Hanako or Taro?"" ""Taro is.""",N4 common kanji
何方,"<b>Reading:</b> どなた<br><br><b>Meanings:</b><br>1. (pronoun) who <i>(word usually written using kana alone; honorific or respectful (sonkeigo) language)</i><br><br><b>Examples:</b><br>1. 「どなたですか」「お母さんよ」<br>→ ""Who is it?"" ""It's your mother.""",N4 common kanji
何曜日,<b>Reading:</b> なんようび<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) what day?; what day of the week?<br><br><b>Examples:</b><br>1. ごひいきのロックグループは何曜日と何曜日にやっていますか。<br>→ Which days of the week does your favourite rock band play?,N4 kanji
