word,back,tags
箴言,<b>Reading:</b> しんげん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) proverb; maxim; aphorism<br>2. (noun (common) (futsuumeishi)) Proverbs (book of the Bible),N5 kanji
篆書,<b>Reading:</b> てんしょ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) seal-engraving style (of writing Chinese characters); seal script,N5 kanji
ふるい分ける,<b>Reading:</b> ふるいわける<br><br><b>Meanings:</b><br>1. (Ichidan verb; transitive verb) to sift; to screen,N5 kanji
胚子,<b>Reading:</b> はいし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) embryo,N5 kanji
臍下,<b>Reading:</b> せいか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') lower abdomen,N5 kanji
舁き上げる,<b>Reading:</b> かきあげる<br><br><b>Meanings:</b><br>1. (Ichidan verb) to shoulder (palanquin),N5 kanji
舁き入れる,<b>Reading:</b> かきいれる<br><br><b>Meanings:</b><br>1. (Ichidan verb) to carry in,N5 kanji
艙口,<b>Reading:</b> そうこう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) hatch; hatchway (ship),N5 kanji
藉口,<b>Reading:</b> しゃこう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) pretence; pretense,N5 kanji
蚋,"<b>Reading:</b> ぶゆ, ぶよ, ぶと, ブユ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) black fly (any insect of family Simuliidae); gnat <i>(word usually written using kana alone)</i>",N5 kanji
衒学,<b>Reading:</b> げんがく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) pedantry; display of one's learning,N5 kanji
衒気,<b>Reading:</b> げんき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) affectation; ostentation; vanity,N5 kanji
詭道,<b>Reading:</b> きどう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) deceptive methods; questionable means,N5 kanji
誣言,"<b>Reading:</b> ぶげん, ふげん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) calumny; slander; false accusation <i>(formal or literary term)</i>",N5 kanji
うわ言,<b>Reading:</b> うわごと<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) talking in delirium; delirious talk; delirious utterances <i>(word usually written using kana alone)</i><br>2. (noun (common) (futsuumeishi)) nonsense; rubbish; silly talk <i>(word usually written using kana alone)</i>,N5 kanji
譫語,<b>Reading:</b> せんご<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) talking in a delirium,N5 kanji
讒言,<b>Reading:</b> ざんげん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb) false charge; slander; defamation,N5 kanji
讒口,<b>Reading:</b> ざんこう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) false charge; slander; defamation <i>(rare term)</i>,N5 kanji
孺子,<b>Reading:</b> じゅし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) child; young lad <i>(formal or literary term)</i><br>2. (noun (common) (futsuumeishi)) stripling; greenhorn; inexperienced person <i>(formal or literary term)</i>,N5 kanji
貪り食う,<b>Reading:</b> むさぼりくう<br><br><b>Meanings:</b><br>1. (Godan verb with 'u' ending; transitive verb) to eat greedily; to devour; to wolf down; to gobble up,N5 kanji
貪り食らう,<b>Reading:</b> むさぼりくらう<br><br><b>Meanings:</b><br>1. (Godan verb with 'u' ending) to devour greedily,N5 kanji
貪食,<b>Reading:</b> どんしょく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) voracity; ravenousness,N5 kanji
贔屓目,<b>Reading:</b> ひいきめ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) seeing things in a favourable light (favorable),N5 kanji
跛,"<b>Reading:</b> びっこ, ちんば, あしなえ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) lameness; cripple <i>(word usually written using kana alone; sensitive)</i><br>2. (noun (common) (futsuumeishi)) mismatched pair (of shoes, etc.)",N5 kanji
鉗子,<b>Reading:</b> かんし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) forceps,N5 kanji
閹人,<b>Reading:</b> えんじん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) eunuch <i>(historical term)</i>,N5 kanji
闖入,<b>Reading:</b> ちんにゅう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) intrusion; forced entry,N5 kanji
隧道,"<b>Reading:</b> すいどう, ずいどう, ついどう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) tunnel",N5 kanji
韋陀天,<b>Reading:</b> いだてん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Wei-To (temple guardian sometimes confused with Vajrapani),N5 kanji
顰蹙を買う,"<b>Reading:</b> ひんしゅくをかう<br><br><b>Meanings:</b><br>1. (expressions (phrases, clauses, etc.); Godan verb with 'u' ending) to be frowned on; to invite frowns of disapproval; to displease (people); to disgust <i>(idiomatic expression)</i><br><br><b>Examples:</b><br>1. 半角カタカナをインターネット上の色んな所で使えば、いつか顰蹙をかいまくる事になるよ。<br>→ If you go around the Internet, using half-width katakana in various places, eventually you're going to end up pissing off a lot of people.",N5 kanji
餃子,"<b>Reading:</b> ギョーザ, チャオズ, ぎょうざ, ギョウザ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) gyoza; pot sticker; crescent-shaped pan-fried dumplings stuffed with minced pork and vegetables<br><br><b>Examples:</b><br>1. ぎょうざの具のあまりは？餃子を家で作りましたが、皮が少なかったせいか、具が少し余ってしまいました。<br>→ Gyoza stuffing? I made some gyoza at home but, possibly because I didn't have enough dough, I had some of the filling left over.",N5 common kanji
驟雨,<b>Reading:</b> しゅうう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) sudden shower; sudden downpour,N5 kanji
驥足,<b>Reading:</b> きそく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) full ability,N5 kanji
鬢長,"<b>Reading:</b> ビンナガ, びんなが<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) albacore (Thunnus alalunga); longfin tuna <i>(word usually written using kana alone)</i>",N5 kanji
ぶりっ子,"<b>Reading:</b> ぶりっこ, ブリッコ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) woman or girl who acts cute by playing innocent and helpless <i>(derogatory; colloquial)</i>",N5 kanji
山鶉,"<b>Reading:</b> やまうずら, ヤマウズラ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) partridge (of genus Perdix) <i>(word usually written using kana alone)</i>",N5 kanji
鹹水,<b>Reading:</b> かんすい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) brackish water; brine; salt water,N5 kanji
う蝕,<b>Reading:</b> うしょく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) dental caries; tooth decay,N5 kanji
一つずつ,"<b>Reading:</b> ひとつずつ, ひとつづつ<br><br><b>Meanings:</b><br>1. (adverb (fukushi); nouns which may take the genitive case particle 'no') one by one; one each; one at a time<br><br><b>Examples:</b><br>1. メアリーは卵を一つずつ取り出した。<br>→ Mary took out the eggs one by one.",N5 kanji
一言,"<b>Reading:</b> ひとこと, いちげん, いちごん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; transitive verb; intransitive verb) single word; a few words; brief comment<br><br><b>Examples:</b><br>1. 一言で言えば、彼は馬鹿だと思います。<br>→ In a word, I think he's a fool.",N5 common kanji
一行,<b>Reading:</b> いちぎょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (one) line; (one) row<br><br><b>Examples:</b><br>1. ハムレットから１行引用できますか。<br>→ Can you quote a line of Hamlet?,N5 common kanji
一山,<b>Reading:</b> ひとやま<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) one mountain<br>2. (noun (common) (futsuumeishi)) pile (of something); heap; lot (in sale)<br>3. (noun (common) (futsuumeishi)) hump; worst part<br>4. (noun (common) (futsuumeishi)) large profit; killing,N5 kanji
一子,<b>Reading:</b> いっし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) one child<br>2. (noun (common) (futsuumeishi)) only child<br>3. (noun (common) (futsuumeishi)) one of several children (esp. the son and heir)<br>4. (noun (common) (futsuumeishi)) one stone,N5 kanji
一時,"<b>Reading:</b> いちじ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) one o'clock<br>2. (adverb (fukushi); noun (common) (futsuumeishi)) once; at one time; formerly; before<br>3. (adverb (fukushi); noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') for a time; for a while; for the time being; for the moment; temporarily [in weather forecasts, indicates that a given condition will hold for less than one quarter of the forecast period]<br>4. (noun, used as a prefix) a time; one time; once<br><br><b>Examples:</b><br>1. 誰かから電話があったら一時に戻るといって下さい。<br>→ If anyone should phone, say I will be back at one o'clock.<br><br>1. 彼は一時ここに住んでいた。<br>→ He lived here for a time.",N5 common kanji
一食,"<b>Reading:</b> いっしょく, いちじき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) one meal<br>2. (noun (common) (futsuumeishi)) one meal (a day)<br><br><b>Examples:</b><br>1. 一食くらい食事を抜いてもたいしたことないよ。<br>→ It won't hurt you to skip one meal.",N5 kanji
一生,"<b>Reading:</b> いっしょう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no'; adverb (fukushi)) whole life; a lifetime; all through life; one existence; a generation; an age; the whole world; the era<br>2. (nouns which may take the genitive case particle 'no') (the only, the greatest, etc.) of one's life<br><br><b>Examples:</b><br>1. あなたは、一生勉強しなければならない。<br>→ You must study your whole life.<br><br>1. マイホームは一生の買い物だからね、そんな即断即決はできないよ。<br>→ A home is a once-in-a-lifetime purchase so you don't want to make any snap decisions.",N5 common kanji
一日,"<b>Reading:</b> いちにち, いちじつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adverb (fukushi)) one day<br>2. (adverb (fukushi); noun (common) (futsuumeishi)) all day (long); the whole day; from morning till night<br>3. (noun (common) (futsuumeishi)) first day of the month<br><br><b>Examples:</b><br>1. 私は、月・水・金と一日おきに仕事をします。<br>→ I work every other day: Monday, Wednesday, and Friday.<br><br>1. 私のｅ―ｍａｉｌアドレスは４月１日より下記になります。<br>→ My e-mail address will be as follows effective April 1.",N5 common kanji
一年,"<b>Reading:</b> いちねん, ひととし, ひととせ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) one year; some time ago<br><br><b>Examples:</b><br>1. 私は１年契約で働いた。<br>→ I worked on a yearly contract.",N5 common kanji
雨気,"<b>Reading:</b> あまけ, うき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) signs of rain; threatening to rain",N5 kanji
雨水,"<b>Reading:</b> あまみず, うすい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) rain water<br>2. (noun (common) (futsuumeishi)) ""rain water"" solar term (approx. February 19)<br><br><b>Examples:</b><br>1. ひさしから雨水が滴り落ちている。<br>→ The eaves are dripping.",N5 common kanji
閏月,"<b>Reading:</b> うるうづき, じゅんげつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) intercalary month (lunar calendar); leap month",N5 kanji
下々,"<b>Reading:</b> しもじも, したじた<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the lower classes; the common people",N5 kanji
何,"<b>Reading:</b> なに, ナニ<br><br><b>Meanings:</b><br>1. (pronoun) what<br>2. (pronoun) you-know-what; that thing<br>3. (pronoun) whatsit; whachamacallit; what's-his-name; what's-her-name<br>4. (noun (common) (futsuumeishi)) penis; (one's) thing; dick [esp. ナニ] <i>(colloquial; word usually written using kana alone)</i><br>5. (adverb (fukushi)) (not) at all; (not) in the slightest [with neg. sentence]<br>6. (interjection (kandoushi)) what?; huh? [indicates surprise]<br>7. (interjection (kandoushi)) hey!; come on! [indicates anger or irritability]<br>8. (interjection (kandoushi)) oh, no (it's fine); why (it's nothing); oh (certainly not) [used to dismiss someone's worries, concerns, etc.]<br><br><b>Examples:</b><br>1. 今のアナウンスは何だったのですか。<br>→ What did the announcement just say?<br><br>1. 「や、それほどでも。せいぜい、大きさ比べたり、わい談するくらいだし」「大きさって何の？」「ナニの」<br>→ ""No, not so much. At most comparing sizes, telling dirty stories."" ""Sizes of what?"" ""Of 'that'.""",N5 common kanji
何せ,"<b>Reading:</b> なにせ, なんせ<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) in any case; at any rate; anyhow; anyway; as you know; for you see; particularly <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 我々はボロ勝ちした。何せ相手の選手ときたら弱いのなんの。<br>→ We won hands down, because the other players were weak.",N5 kanji
何時でも,"<b>Reading:</b> いつでも, なんどきでも<br><br><b>Meanings:</b><br>1. (adverb (fukushi)) always; all the time; at all times <i>(word usually written using kana alone)</i><br>2. (adverb (fukushi)) (at) any time; whenever (you like) <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. 私はいつでも喜んでお手伝いします。<br>→ I am always ready to help you.<br><br>1. あなたはいつでも歓迎されています。<br>→ You will be welcome at any time.",N5 common kanji
何人も,"<b>Reading:</b> なにびとも, なんびとも, なんぴとも<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) (no matter) who; everyone; anyone<br>2. (noun (common) (futsuumeishi)) nobody [with neg. verb]<br><br><b>Examples:</b><br>1. 何人も空の胃の腑では愛国者たり得ない。<br>→ No man can be a patriot on an empty stomach.",N5 kanji
魚,"<b>Reading:</b> さかな, うお<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) fish<br><br><b>Examples:</b><br>1. こうして私はいつも魚を料理する。<br>→ This is how I usually cook fish.",N5 common kanji
金鯱,"<b>Reading:</b> きんしゃち, きんこ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) golden shachihoko (ornament)",N5 kanji
９０,"<b>Reading:</b> きゅうじゅう, くじゅう<br><br><b>Meanings:</b><br>1. (numeric) ninety; 90",N5 common kanji
古本,"<b>Reading:</b> ふるほん, ふるぼん, こほん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) secondhand book<br>2. (noun (common) (futsuumeishi)) ancient book; antiquarian books<br><br><b>Examples:</b><br>1. 私はその古本に倍額を払った。<br>→ I paid double the price for the secondhand book.<br><br>1. あの古本はまったくの掘り出し物だ。<br>→ That old book is a real find.",N5 common kanji
五月雨,"<b>Reading:</b> さみだれ, さつきあめ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) early-summer rain",N5 kanji
五月幟,"<b>Reading:</b> ごがつのぼり, さつきのぼり<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Boys' Festival paper-carp streamers",N5 kanji
口腔,"<b>Reading:</b> こうこう, こうくう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) oral cavity; mouth [こうくう in medical fields]",N5 kanji
高名,"<b>Reading:</b> こうめい, こうみょう<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) famous; well-known; renowned; distinguished; celebrated<br>2. (noun (common) (futsuumeishi)) your name [usu. as ご高名] <i>(honorific or respectful (sonkeigo) language)</i><br><br><b>Examples:</b><br>1. 彼は高名な詩人であるとともに有能な外交官でもあった。<br>→ He was a famous poet and a competent diplomat.",N5 common kanji
今日,"<b>Reading:</b> きょう, こんにち, こんち, こんじつ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adverb (fukushi)) today; this day<br>2. (noun (common) (futsuumeishi); adverb (fukushi)) these days; recently; nowadays<br><br><b>Examples:</b><br>1. その事故は去年の今日、起きたのだ。<br>→ The accident happened a year ago today.<br>2. 今日は何をしたいですか。<br>→ What would you like to do today?<br><br>1. 今日ますます多くの人が、都会より田舎の生活を好むようになっています。<br>→ Nowadays more and more people prefer country life to city life.",N5 common kanji
今年,"<b>Reading:</b> ことし, こんねん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adverb (fukushi)) this year<br><br><b>Examples:</b><br>1. 今年の暑い夏には耐えられません。<br>→ I can't stand this hot summer.",N5 common kanji
三七日,"<b>Reading:</b> みなぬか, みなのか, さんしちにち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) 21st day after death; 21st day after birth",N5 kanji
四,"<b>Reading:</b> し, よん, よ<br><br><b>Meanings:</b><br>1. (numeric) four; 4 [肆 is used in legal documents]<br><br><b>Examples:</b><br>1. その湖は直径四マイルである。<br>→ The lake is four miles across.",N5 common kanji
四十八手,<b>Reading:</b> しじゅうはって<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the 48 basic techniques<br>2. (noun (common) (futsuumeishi)) every trick in the book<br>3. (noun (common) (futsuumeishi)) the 48 basic sexual positions <i>(colloquial)</i>,N5 kanji
耳たぶ,"<b>Reading:</b> みみたぶ, じだ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) earlobe",N5 kanji
７０,"<b>Reading:</b> ななじゅう, しちじゅう, ななそ<br><br><b>Meanings:</b><br>1. (numeric) seventy; 70<br><br><b>Examples:</b><br>1. 彼は七十歳まで生きた。<br>→ He lived to be seventy years old.",N5 common kanji
７日,"<b>Reading:</b> なのか, なぬか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) 7th day of the month<br>2. (noun (common) (futsuumeishi)) seven days<br><br><b>Examples:</b><br>1. １月７日付けのお手紙、ありがとうございました。<br>→ Thank you very much for your letter of January 7th.<br><br>1. 人間は食べ物がなくても４０日まで生きられるが、水がないと７日間しか生きられない。<br>→ Human beings can live up to 40 days without food, but no more than 7 without water.",N5 common kanji
十四,"<b>Reading:</b> じゅうし, じゅうよん<br><br><b>Meanings:</b><br>1. (numeric) fourteen; 14",N5 common kanji
十七,"<b>Reading:</b> じゅうなな, じゅうしち<br><br><b>Meanings:</b><br>1. (numeric) seventeen; 17<br><br><b>Examples:</b><br>1. 彼は十七歳で高校を退学した。<br>→ He left high school at seventeen.",N5 common kanji
出国,"<b>Reading:</b> しゅっこく, しゅつごく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) departure from a country; leaving a country<br><br><b>Examples:</b><br>1. あなたが出国するまでお預かりします。<br>→ We will keep it for you until you leave.",N5 common kanji
出水,"<b>Reading:</b> しゅっすい, でみず<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) flood; freshet; inundation<br><br><b>Examples:</b><br>1. 先週の激しい降雨のために出水した。<br>→ We had flooding because of last week's heavy rains.",N5 kanji
出生,"<b>Reading:</b> しゅっしょう, しゅっせい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru; intransitive verb) birth<br><br><b>Examples:</b><br>1. 新しい出生政策は人口増加ゼロをめざしています。<br>→ The new birth policy is aimed at achieving zero population growth.",N5 common kanji
出生年月日,"<b>Reading:</b> しゅっしょうねんがっぴ, しゅっせいねんがっぴ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) date of birth; DOB<br><br><b>Examples:</b><br>1. これはおそらく戸籍上の出生年月日を調べた上で修正したのではないかと思います。<br>→ I believe this may be a correction after investigation of his date of birth in the family register.",N5 kanji
少女,<b>Reading:</b> しょうじょ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) girl (usu. between 7 and 17); young lady<br>2. (noun (common) (futsuumeishi)) female between 17 and 20 years old (ritsuryō period) <i>(archaic)</i>,N5 common kanji
上がり口,"<b>Reading:</b> あがりくち, あがりぐち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) entrance",N5 kanji
上顎,"<b>Reading:</b> うわあご, じょうがく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) upper jaw; palate",N5 kanji
上手,"<b>Reading:</b> うわて, かみて<br><br><b>Meanings:</b><br>1. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) upper part<br>2. (noun (common) (futsuumeishi)) upper stream; upper course of a river<br>3. (noun (common) (futsuumeishi)) right side of the stage (audience's or camera's POV); stage left (actor's POV)<br>4. (adjectival nouns or quasi-adjectives (keiyodoshi); noun (common) (futsuumeishi)) skillful (in comparisons); dexterity<br>5. (noun (common) (futsuumeishi)) over-arm grip on opponent's belt<br><br><b>Examples:</b><br>1. 妙子は上手から登場して。<br>→ Taeko, come on from stage left.",N5 kanji
人,"<b>Reading:</b> ひと, ヒト<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) person; someone; somebody<br>2. (noun (common) (futsuumeishi)) human beings; mankind; man; people; humans<br>3. (noun (common) (futsuumeishi)) human (Homo sapiens) [usu. ヒト] <i>(word usually written using kana alone)</i><br>4. (noun (common) (futsuumeishi)) (other) people; others<br>5. (noun (common) (futsuumeishi)) character; personality; nature<br>6. (noun (common) (futsuumeishi)) capable person; competent person; suitable person; right person<br>7. (noun (common) (futsuumeishi)) adult; grown-up<br>8. (noun (common) (futsuumeishi)) I; me; one [used when rebuking or criticizing someone]<br><br><b>Examples:</b><br>1. この人は画家だ！<br>→ This fellow is an artist!<br><br>1. 人は意識のある生き物だ。<br>→ Man is a conscious being.",N5 common kanji
人々,<b>Reading:</b> ひとびと<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) people; men and women<br>2. (noun (common) (futsuumeishi)) each person; everybody<br><br><b>Examples:</b><br>1. 以前は、人々は歩いて旅をしたものだった。<br>→ People used to travel on foot.<br><br>1. 人々はみな彼の英雄的行為をたたえた。<br>→ Everybody praised his heroism.,N5 common kanji
先行き,"<b>Reading:</b> さきゆき, さきいき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the future; future prospects<br><br><b>Examples:</b><br>1. 経済の先行きが明るくなっているので、日本の大企業が今年予定している設備投資は上方修正された。<br>→ Capital investments planned by major Japanese businesses for this year have been revised upward in view of an improving economic outlook.",N5 common kanji
先頃,<b>Reading:</b> さきごろ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adverb (fukushi)) recently; the other day<br><br><b>Examples:</b><br>1. 先ごろのサービス上の不備について釈明したかった。<br>→ We wanted to explain the recent service failure.,N5 common kanji
千々,<b>Reading:</b> ちぢ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); adjectival nouns or quasi-adjectives (keiyodoshi)) thousands; great number of; variety,N5 kanji
前金,"<b>Reading:</b> まえきん, ぜんきん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) advance payment; money paid in advance<br><br><b>Examples:</b><br>1. 前金で払っていただけますか。<br>→ Can you pay me in advance?",N5 kanji
前半,"<b>Reading:</b> ぜんはん, ぜんぱん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) first half<br><br><b>Examples:</b><br>1. プログラムは今頃もう始まっているはずです。だから、前半はたぶん観られないでしょう。<br>→ The program should have started by now, so we'll probably miss the first half.",N5 common kanji
剃りたて,<b>Reading:</b> そりたて<br><br><b>Meanings:</b><br>1. (nouns which may take the genitive case particle 'no') freshly shaven,N5 kanji
天が下,"<b>Reading:</b> あまがした, あめがした<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the whole country; the public; the world; the ruling power; having one's own way",N5 kanji
天人,<b>Reading:</b> てんじん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) God and man; heaven and man,N5 kanji
天道,"<b>Reading:</b> てんとう, てんどう<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) the sun<br>2. (noun (common) (futsuumeishi)) god of heaven and the earth<br>3. (noun (common) (futsuumeishi)) laws governing the heavens<br>4. (noun (common) (futsuumeishi)) celestial path; celestial motion<br>5. (noun (common) (futsuumeishi)) deva realm (svarga)",N5 kanji
店,"<b>Reading:</b> てん<br><br><b>Meanings:</b><br>1. (noun, used as a suffix) store; shop; restaurant<br><br><b>Examples:</b><br>1. 私はこのペンを近所の文房具店で買った。<br>→ I bought this pen at the stationer's around the corner.",N5 common kanji
読本,"<b>Reading:</b> とくほん, どくほん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) reading-book; reader; guidebook; manual<br>2. (noun (common) (futsuumeishi)) textbook (esp. a pre-war elementary school Japanese language textbook) [original meaning]",N5 common kanji
南瓜,"<b>Reading:</b> かぼちゃ, ぼうぶら, なんか, カボチャ<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) pumpkin (Cucurbita sp.); squash [ぼうぶら is primarily Kansai dialect] <i>(word usually written using kana alone)</i><br><br><b>Examples:</b><br>1. なんて大きなかぼちゃなんだ！<br>→ What a big pumpkin!",N5 common kanji
南国,<b>Reading:</b> なんごく<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) southern country<br>2. (noun (common) (futsuumeishi)) southern provinces; southern lands,N5 kanji
南西,"<b>Reading:</b> なんせい, みなみにし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') southwest",N5 common kanji
南東,"<b>Reading:</b> なんとう, みなみひがし<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); nouns which may take the genitive case particle 'no') southeast<br><br><b>Examples:</b><br>1. ディールはイングランド南東部の、ロンドンからおよそ１１０キロ離れた地点にあります。<br>→ Deal is in the southeast of England, about 110 kilometers away from London.",N5 common kanji
二七日,"<b>Reading:</b> ふたなぬか, ふたなのか<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) second week's memorial services",N5 common kanji
二食,"<b>Reading:</b> にしょく, にじき<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) two meals; (eating) two meals a day<br><br><b>Examples:</b><br>1. 彼は一日に二食しかとらない習慣だ。<br>→ He is in the habit of eating only two meals a day.",N5 kanji
二人,"<b>Reading:</b> ふたり, ににん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) two persons; two people; pair; couple<br><br><b>Examples:</b><br>1. 二人の男は刑務所から釈放された。<br>→ The two men were released from jail.",N5 common kanji
二人前,<b>Reading:</b> ににんまえ<br><br><b>Meanings:</b><br>1. (nouns which may take the genitive case particle 'no') for two people; (work) of two; (meals) for two,N5 common kanji
日本,"<b>Reading:</b> にほん, にっぽん<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) Japan<br><br><b>Examples:</b><br>1. 日本は中国の東方にある。<br>→ Japan is to the east of China.",N5 common kanji
入り口,"<b>Reading:</b> いりぐち, いりくち, はいりぐち, はいりくち<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi)) entrance; entry; gate; approach; mouth<br><br><b>Examples:</b><br>1. １台の車が入り口に止まった。<br>→ A car stopped at the entrance.",N5 common kanji
入水,"<b>Reading:</b> じゅすい, にゅうすい<br><br><b>Meanings:</b><br>1. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) suicide by drowning; drowning oneself<br>2. (noun (common) (futsuumeishi); noun or participle which takes the aux. verb suru) entering the water; hitting the water",N5 kanji
